Gen,Group,DataSet,Bichat1.reads,Bichat1.RPK,Bichat1.Uniq,Bichat1.Coverage,Bichat10.reads,Bichat10.RPK,Bichat10.Uniq,Bichat10.Coverage,Bichat11.reads,Bichat11.RPK,Bichat11.Uniq,Bichat11.Coverage,Bichat13.reads,Bichat13.RPK,Bichat13.Uniq,Bichat13.Coverage,Bichat2.reads,Bichat2.RPK,Bichat2.Uniq,Bichat2.Coverage,Bichat3.reads,Bichat3.RPK,Bichat3.Uniq,Bichat3.Coverage,Bichat6.reads,Bichat6.RPK,Bichat6.Uniq,Bichat6.Coverage,Bichat7.reads,Bichat7.RPK,Bichat7.Uniq,Bichat7.Coverage,Bichat9.reads,Bichat9.RPK,Bichat9.Uniq,Bichat9.Coverage,BichatK1.reads,BichatK1.RPK,BichatK1.Uniq,BichatK1.Coverage,BichatK10.reads,BichatK10.RPK,BichatK10.Uniq,BichatK10.Coverage,BichatK11.reads,BichatK11.RPK,BichatK11.Uniq,BichatK11.Coverage,BichatK13.reads,BichatK13.RPK,BichatK13.Uniq,BichatK13.Coverage,BichatK2.reads,BichatK2.RPK,BichatK2.Uniq,BichatK2.Coverage,BichatK3.reads,BichatK3.RPK,BichatK3.Uniq,BichatK3.Coverage,BichatK6.reads,BichatK6.RPK,BichatK6.Uniq,BichatK6.Coverage,BichatK7.reads,BichatK7.RPK,BichatK7.Uniq,BichatK7.Coverage,BichatK9.reads,BichatK9.RPK,BichatK9.Uniq,BichatK9.Coverage,postF266.reads,postF266.RPK,postF266.Uniq,postF266.Coverage,postPIG20.reads,postPIG20.RPK,postPIG20.Uniq,postPIG20.Coverage,postPIG26.reads,postPIG26.RPK,postPIG26.Uniq,postPIG26.Coverage,postPIG29.reads,postPIG29.RPK,postPIG29.Uniq,postPIG29.Coverage,postPIG31.reads,postPIG31.RPK,postPIG31.Uniq,postPIG31.Coverage,postPIG528.reads,postPIG528.RPK,postPIG528.Uniq,postPIG528.Coverage,postPIG94.reads,postPIG94.RPK,postPIG94.Uniq,postPIG94.Coverage,postPIG96.reads,postPIG96.RPK,postPIG96.Uniq,postPIG96.Coverage,preF266.reads,preF266.RPK,preF266.Uniq,preF266.Coverage,prePIG20.reads,prePIG20.RPK,prePIG20.Uniq,prePIG20.Coverage,prePIG26.reads,prePIG26.RPK,prePIG26.Uniq,prePIG26.Coverage,prePIG29.reads,prePIG29.RPK,prePIG29.Uniq,prePIG29.Coverage,prePIG31.reads,prePIG31.RPK,prePIG31.Uniq,prePIG31.Coverage,prePIG528.reads,prePIG528.RPK,prePIG528.Uniq,prePIG528.Coverage,prePIG94.reads,prePIG94.RPK,prePIG94.Uniq,prePIG94.Coverage,prePIG96.reads,prePIG96.RPK,prePIG96.Uniq,prePIG96.Coverage,DataGroup
(MLS)LsaA:AY225127:41-1537:1497,(MLS)LsaA,AbR,0,0,0,0,0.06648987894387211,0.04438576698522835,1,0.134936539746159,0.5214122794230528,0.3480722826589136,7,0.657982631930528,0.055853839884467446,0.03728560739951096,1,0.134936539746159,0.13220400267448698,0.08825367334745426,2,0.192384769539078,0,0,0,0,0,0,0,0,0,0,0,0,0.05862351975612616,0.0391345258719133,1,0.134936539746159,89.84909362856193,59.97936824336582,1501,0.983299933199733,14.167366485718073,9.457521018503384,493,0.973947895791583,150.43936315989848,100.42681118818324,5401,0.983299933199733,27.77455220953792,18.541089592481917,730,0.979291917167669,40.54797763537889,27.06807585806335,1362,0.982631930527722,0.28940817590830903,0.19319637911102086,5,0.380761523046092,3.1785202893808244,2.12184264978693,61,0.959919839679359,0.45564598297944947,0.3041695480503669,13,0.741482965931864,21.731589698494705,14.507069224629298,392,0.977287909151637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(MLS)LsaA
(MLS)LsaC:HM990671:5193-6671:1479,(MLS)LsaC,AbR,0.07078498423972326,0.04782769205386709,1,0.13657876943881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.066980015131282,9.504716226440069,235,0.895875591615957,1.7529601534052788,1.1844325360846475,61,0.962812711291413,0.16712389908524178,0.11292155343597404,6,0.358350236646383,0,0,0,0,0.535876356414699,0.36207861919912204,18,0.705206220419202,6.4827431403461215,4.380231851585219,112,0.958755916159567,0,0,0,0,0,0,0,0,2.8273241699572194,1.9103541688900156,51,0.906017579445571,0.35652288930427767,0.24089384412451204,5,0.476673427991886,0.17789349552001915,0.12019830778379662,4,0.477349560513861,0.2538704131169765,0.17153406291687587,4,0.376605814739689,0.5338651647260032,0.36071970589594815,14,0.711967545638945,0.38770382905717243,0.26196204666025164,7,0.572684246112238,7.8619431246838545,5.312123732894493,109,0.856659905341447,0,0,0,0,0.24538000570099547,0.16579730114932148,3,0.325219743069642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05078856613262997,0.03431659873826351,1,0.0831643002028398,0,0,0,0,0,0,0,0,AbR(MLS)LsaC
(MLS)MefA:U70055:314-1531:1218,(MLS)MefA,AbR,2.9021843538286536,2.3807911024025064,41,0.964696223316913,0.664898789438721,0.5454460946995253,10,0.580459770114943,1.638724306758166,1.3443185453307342,22,0.929392446633826,0.502684558960207,0.4123745356523438,9,0.600985221674877,1.0576320213958958,0.8676226590614375,16,0.876847290640394,0.13804294446980983,0.11324277643134555,2,0.270935960591133,0.51497236372200506,0.42245476925513137,9,0.69047619047619,0.0597624109495255,0.04902576780108739,1,0.165845648604269,0.5276116778051354,0.4328233616120882,9,0.807060755336617,2035.282499976505,1669.632895796966,34001,0.979474548440066,43.07684049105759,35.33785110012934,1499,0.967159277504105,421.9321372238737,346.1297270089212,15148,0.980295566502463,281.3980659475924,230.84336829170832,7396,0.973727422003284,568.8625232428927,466.6632676315766,19108,0.967159277504105,4.051714462716326,3.323801856206992,70,0.940065681444992,434.8319969652947,356.7120565753033,8345,0.982758620689655,196.5586671191348,161.24583028641098,5608,0.964696223316913,25.2796043431469,20.737985515296902,456,0.967159277504105,14508.128543614694,11901.664104688027,203467,0.999178981937603,11779.973853214029,9663.637287296171,264877,0.999178981937603,9893.456934375134,8116.043424425889,155882,0.999178981937603,10491.098751708845,8606.315628965425,275117,0.999178981937603,6131.1483527101245,5029.654103945961,110698,0.999178981937603,8856.803505589949,7265.630439368297,122793,0.999178981937603,7691.216336638307,6309.447363936266,118071,0.999178981937603,14154.827422197157,11611.83545709363,173056,0.999178981937603,40.34164103557862,33.09404514813671,789,0.999178981937603,48.03598395649277,39.406057388427115,1315,0.999178981937603,34.487602791312334,28.29171680993629,477,0.999178981937603,46.078899426864,37.8005737710123,873,0.999178981937603,28.016259447466147,22.982985600874578,358,0.999178981937603,23.311951854877158,19.12383253066215,459,0.999178981937603,27.65054391810334,22.682972861446565,442,0.999178981937603,35.735805619606126,29.315673190817147,332,0.999178981937603,AbR(MLS)MefA
(MLS)MefB:FJ196385:11084-12313:1230,(MLS)MefB,AbR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.62091028137143,10.252567247255396,177,0.999186991869919,21.836426575082353,17.738770572772,491,0.999186991869919,14.026340324712953,11.394265089125081,221,0.999186991869919,40.65001897127996,33.02194879876521,1066,0.999186991869919,18.997487623801447,15.43256508838462,343,0.999186991869919,3.5342680101789803,2.871054435563752,49,0.986178861788618,3.1267490252359913,2.5400073316295617,48,0.999186991869919,7.116020165328869,5.780682506359767,87,0.999186991869919,0.051130090032419036,0.041535410261916345,1,0.164227642276423,0.18264632683077098,0.14837232073986267,5,0.555284552845528,0.07230105406983718,0.058733593882889644,1,0.164227642276423,0.31669346685129895,0.25726520459081964,6,0.717073170731707,0.07825770795381606,0.063572467874749,1,0.164227642276423,0,0,0,0,0.06255779166991707,0.050818677229827004,1,0.164227642276423,0,0,0,0,AbR(MLS)MefB
(MLS)MphA:DQ445270:1626-2531:1230,(MLS)MphA,AbR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34510736117452456,0.38049323172494454,5,0.682119205298013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.057769402691044,51.88287695996808,813,0.969094922737307,5.210688998984958,5.744971332949219,100,0.961368653421634,0,0,0,0,0,0,0,0,1.2834824014953996,1.4150853379221633,18,0.920529801324503,7.1157398208007665,7.845358126571979,160,0.998896247240618,0.952014049188662,1.0496296021925708,15,0.911699779249448,2.4023932412670144,2.6487246320474265,63,0.998896247240618,1.3292702710531625,1.4655681047995188,24,0.898454746136865,0.07212791857508123,0.07952361474650607,1,0.222958057395143,0.8468278610014144,0.9336580606410304,13,0.806843267108168,0.24538000570099547,0.27054024884343486,3,0.534216335540839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(MLS)MphA
(MLS)MphB:D85892:1159-2067:909,(MLS)MphB,AbR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11494820678067402,0.12631671074799355,4,0.444444444444444,0.44566373089397804,0.4897403636197566,16,0.775577557755776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28521831144342213,0.31342671587189275,4,0.47964796479648,1.7344615813201867,1.9060017377144927,39,0.998899889988999,0.4442732229547089,0.48821233291726235,7,0.77997799779978,2.0591942068002984,2.2628507767036226,54,0.998899889988999,0.33231756776329063,0.3651841403992203,6,0.493949394939494,0,0,0,0,0.13028120938483298,0.14316616415915726,2,0.364136413641364,2.53559339224362,2.786366365102882,31,0.958195819581958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(MLS)MphB
(MLS)MphC:AF167161:5665-6564:900,(MLS)MphC,AbR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11494820678067402,0.12757847589419977,4,0.608888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.044833322864842,5.599149081980981,91,0.957777777777778,0,0,0,0,0,0,0,0,0.1904028098377324,0.21132387329382074,3,0.224444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(MLS)MphC
(MLS)MphD:NC_017312:2291580-2292413:834,(MLS)MphD,AbR,0,0,0,0,0,0,0,0,0.1489749369780151,0.17841309817726334,2,0.430455635491607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.834567586122391,12.975530043260333,181,0.961630695443645,1.92538246357629,2.3058472617680112,67,0.949640287769784,17.325177538503397,20.748715614974138,622,0.966426858513189,2.929644548129342,3.5085563450650787,77,0.965227817745803,4.495407212145531,5.3837212121503235,151,0.962829736211031,0,0,0,0,0.5210688998984958,0.6240346106568803,10,0.682254196642686,0,0,0,0,2.8273241699572194,3.3860169700086433,51,0.949640287769784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(MLS)MphD
(MLS)MphE:JF769133:8777-9661:885,(MLS)MphE,AbR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2139137335825666,0.24143762255368717,3,0.482485875706215,0.9784142253601054,1.1043049947631,22,0.993220338983051,0.3173380163962206,0.358169318731626,5,0.557062146892655,1.9447945286447261,2.195027684700595,51,0.998870056497175,0.498476351644936,0.5626143923757766,9,0.741242937853107,0,0,0,0,0,0,0,0,3.0263534036456106,3.4157487625796965,37,0.993220338983051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(MLS)MphE
(MLS)MsrA:AY591760:274-1740:1467,(MLS)MsrA,AbR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17242231017101103,0.117453889762269,6,0.539877300613497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.597089729900178,4.493930333719466,119,0.980231765507839,0,0,0,0,0.04447337388000479,0.030295213814717167,1,0.137695978186776,0.06346760327924413,0.043234062179321624,1,0.137695978186776,0.03813322605185737,0.02597631202442601,1,0.137695978186776,0,0,0,0,0.07212791857508123,0.049133459519810116,1,0.137695978186776,0,0,0,0,0.08179333523366515,0.05571753081312342,1,0.137695978186776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(MLS)MsrA
(MLS)MsrC:AY004350:496-1974:1479,(MLS)MsrC,AbR,1.4156996847944652,0.9565538410773404,20,0.866801893171061,1.329797578877442,0.8985118776198924,20,0.887762001352265,0,0,0,0,0,0,0,0,4.627140093607044,3.1264460091939488,70,0.940500338066261,0,0,0,0,0.11443830304933447,0.07732317773603672,2,0.250169033130494,1.6135850956371887,1.0902601997548544,27,0.95131845841785,2.520811349513425,1.7032509118333978,43,0.966869506423259,1418.490320930068,958.4394060338306,23697,0.984448951994591,403.06588707643346,272.3418155921849,14026,0.979716024340771,35.70880643787999,24.127571917486474,1282,0.982420554428668,0.6848519722899761,0.4627378191148501,18,0.933739012846518,1349.128269091384,911.573154791476,45317,0.99053414469236,0.8103428925432652,0.5475289814481522,14,0.83367139959432,6.461254358741348,4.365712404554966,124,0.979716024340771,1286.2886099509858,869.1139256425572,36699,0.981744421906694,1487.061637939852,1004.7713769863852,26824,0.980392156862745,5.490452495285876,3.709765199517482,77,0.999323867478026,14.542793258761566,9.826211661325384,327,0.998647734956051,34.5263761839088,23.328632556695165,544,0.999323867478026,17.503150757802533,11.826453214731437,459,0.999323867478026,26.973109250120423,18.225073817648934,487,0.999323867478026,4.183419277354711,2.8266346468612924,58,0.998647734956051,49.24629714746686,33.27452509963978,756,0.999323867478026,1.3904866989723077,0.9395180398461549,17,0.901284651791751,0,0,0,0,0.036529265366154196,0.024681936058212305,1,0.13657876943881,0.07230105406983718,0.04885206356070082,1,0.13657876943881,0.05278224447521649,0.03566367869947062,1,0.13657876943881,0.07825770795381606,0.052876829698524384,1,0.13657876943881,0,0,0,0,0.25023116667966827,0.16907511262139732,4,0.403651115618661,0,0,0,0,AbR(MLS)MsrC
(MLS)MsrD:AF274302:2462-3925:1464,(MLS)MsrD,AbR,0,0,0,0,0,0,0,0,0,0,0,0,0.22341535953786978,0.15250195190298277,4,0.381147540983607,0,0,0,0,0,0,0,0,0.6866298182960068,0.4686892957651923,12,0.728142076502732,0.5378616985457295,0.36714109115749455,9,0.700136612021858,0,0,0,0,1.496487235652264,1.0214929936192956,25,0.883879781420765,35.51899589522827,24.245048392647295,1236,0.98292349726776,29.692346070811286,20.267813017618618,1066,0.983606557377049,199.21582927279525,135.9835012100992,5236,0.98292349726776,0.893127260691165,0.6096431813591568,30,0.769125683060109,5.672400247802856,3.8719455616401737,98,0.976775956284153,529.5623229668413,361.4759883732703,10163,0.983606557377049,321.8963621294818,219.72447926927074,9184,0.983606557377049,22.840344274948517,15.590678685971653,412,0.974726775956284,893.9454926415458,610.2017014618058,12537,0.99931693989071,861.0045183168927,587.7163947555575,19360,0.99931693989071,667.7426541009274,455.7970335159916,10521,0.99931693989071,680.18235308698,464.2882956225116,17837,0.99931693989071,381.3897952696699,260.3343312420956,6886,0.99931693989071,1341.579285496511,915.7537784959122,18600,0.99931693989071,612.5171059227922,418.1004135991754,9403,0.99931693989071,1230.3353485847913,839.8193505698256,15042,0.99931693989071,1.2782522508104759,0.8725271336590302,25,0.977459016393443,1.4611706146461678,0.9973860850827084,40,0.957650273224044,0.795311594768209,0.542874808715501,11,0.794398907103825,1.3195561118804122,0.9007208954815125,25,0.921448087431694,0.9390924954457927,0.641018768222384,12,0.74931693989071,1.7268112485094191,1.1787107498357827,34,0.947404371584699,1.1260402500585072,0.7686281570365223,18,0.905737704918033,1.076379687337534,0.7347301620051426,10,0.78551912568306,AbR(MLS)MsrD
(MLS)MsrE:JF769133:7246-8721:1476,(MLS)MsrE,AbR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28521831144342213,0.19310650740922303,4,0.489159891598916,1.912355076840206,1.2947563147191659,43,0.987127371273713,0.1904028098377324,0.12891185500185007,3,0.168021680216802,2.631192597578159,1.7814438710752616,69,0.999322493224932,0.4430900903510542,0.29999329069130254,8,0.660569105691057,0,0,0,0,0,0,0,0,5.970913472057556,4.042595444859555,73,0.999322493224932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(MLS)MsrE
(MLS)VatA:L07778:258-917:660,(MLS)VatA,AbR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05538626129388177,0.08379162071691645,1,0.306060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(MLS)VatA
(MLS)VatE:AF139725:63-707:645,(MLS)VatE,AbR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027853983180873627,0.04311762102302416,1,0.313178294573643,0.03804733179388756,0.05889679844255036,1,0.313178294573643,0.0297709086897055,0.04608499797168031,1,0.313178294573643,0.057881635181661804,0.08960005446077672,1,0.313178294573643,0,0,0,0,0.03504969099841919,0.054256487613651955,1,0.313178294573643,0,0,0,0,21.03485046895238,32.56168803243403,295,0.998449612403101,3.2020829193603446,4.956784704892169,72,0.998449612403101,337.711117048858,522.7726270106162,5321,0.998449612403101,9.838372321379202,15.229678516066862,258,0.998449612403101,93.38123654148467,144.5529977422361,1686,0.998449612403101,182.1229944020801,281.9241399413001,2525,0.998449612403101,39.08436281544989,60.50210962143947,600,0.998449612403101,307.29756047288,475.6928180694736,3757,0.998449612403101,0,0,0,0,0,0,0,0,1.4460210813967436,2.2384227266203442,20,0.998449612403101,0.10556448895043298,0.1634125215950974,2,0.46046511627907,0.15651541590763213,0.2422839255536099,2,0.496124031007752,0.2539428306631499,0.39310035706369967,5,0.855813953488372,0,0,0,0,0.6458278124025204,0.999733455731456,6,0.962790697674419,AbR(MLS)VatE
(MLS)vgaa-LC:DQ823382:1-1569:1569,(MLS)vgaa-LC,AbR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6417412007476998,0.4087523571641399,0,0.705544933078394,0.8894674776000958,0.5665397946497419,0,0.891013384321224,0.507740826233953,0.323401800149015,0,0.651370299553856,0.9151974252445769,0.5829282963341271,0,0.863607393244105,1.8831328839919803,1.199447696810178,0,0.965583173996176,0.5770233486006499,0.36753079528703847,0,0.717017208413002,0.5211248375393319,0.33192664811422445,0,0.618865519439133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(MLS)vgaa-LC
(MLS)VgaA:M90056:909-2477:1569,(MLS)VgaA,AbR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6417412007476998,0.4087523571641399,0,0.705544933078394,0.8894674776000958,0.5665397946497419,0,0.891013384321224,0.507740826233953,0.323401800149015,0,0.651370299553856,0.9151974252445769,0.5829282963341271,0,0.863607393244105,1.8831328839919803,1.199447696810178,0,0.965583173996176,0.5770233486006499,0.36753079528703847,0,0.717017208413002,0.5211248375393319,0.33192664811422445,0,0.618865519439133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(MLS)VgaA
(MLS)VgaE:FR772051:8741-10315:1575,(MLS)VgaE,AbR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31131361716003353,0.19753402104063028,7,0.580952380952381,0.1904028098377324,0.1208139656330792,3,0.342222222222222,0.1525329042074295,0.09678483769506957,4,0.385396825396825,0,0,0,0,0,0,0,0,0,0,0,0,0.3271733409346606,0.2075972975473737,4,0.399365079365079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(MLS)VgaE
(MLS)VgbA:AF117258:2869-3768:900,(MLS)VgbA,AbR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07130457786085553,0.07913937609417909,1,0.217777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0.05538626129388177,0.0614719881175157,1,0.224444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(MLS)VgbA
(Phe)Cat-86:K00544:145-807:663,(Phe)Cat-86,AbR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07130457786085553,0.10738641244104734,1,0.304675716440422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(Phe)Cat-86
(Phe)Cat-pC194:NC_002013:1260-1910:651,(Phe)Cat-pC194,AbR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6322151372937072,0.9696551185486317,0,0.950844854070661,0,0,0,0,0,0,0,0,0,0,0,0,0.11576327036332361,0.1775510281646069,0,0.310291858678955,0,0,0,0,0,0,0,0,0.27718864411345284,0.42513595722922226,0,0.591397849462366,4.563492983094754,6.999222366709747,0,0.992319508448541,0.31131361716003353,0.47747487294483654,0,0.728110599078341,9.647075698445107,14.79612837184831,0,0.998463901689708,9.533306512964344,14.621635756080288,0,0.998463901689708,12.406522529829518,19.028408788082086,0,0.998463901689708,11.973234483463484,18.36385656972927,0,0.998463901689708,15.56860452148754,23.87822779369254,0,0.998463901689708,1.2269000285049774,1.8817485099769629,0,0.967741935483871,0,0,0,0,0,0,0,0,0.07230105406983718,0.1108911872236764,0,0.310291858678955,0,0,0,0,0,0,0,0,0,0,0,0,0.06255779166991707,0.0959475332360689,0,0.310291858678955,0,0,0,0,AbR(Phe)Cat-pC194
(Phe)Cat-pC221:X02529:2267-2914:648,(Phe)CatA/Cat-pC,AbR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13220400267448698,0.2037041643674683,0,0.37037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.07756580667935,27.85449276838113,2,0.942901234567901,0,0,0,0,2.8132523012682364,4.3347493085797115,4,0.942901234567901,0,0,0,0,13.188512549539537,20.321282819013152,21,0.945987654320988,0,0,0,0,0.10421377997969916,0.16057593217210958,1,0.489197530864198,0.03504969099841919,0.054005687208658386,0,0.311728395061728,0,0,0,0,0,0,0,0,0.4892071126800527,0.7537859979661837,0,0.921296296296296,0.1904028098377324,0.2933787516760131,0,0.532407407407407,0.3813322605185737,0.5875689684415637,0,0.902777777777778,0.2769313064694089,0.42670463246442053,0,0.856481481481482,0.2163837557252437,0.3334110257707918,2,0.572530864197531,0.5211248375393319,0.8029658513703108,0,0.910493827160494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(Phe)CatA/Cat-pC
(Phe)Cat-pC223:AY355285:1000-1647:648,(Phe)CatA/Cat-pC,AbR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06610200133724349,0.10185208218373448,0,0.155864197530864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35915693655654335,0.5534005185771083,0,0.313271604938272,0,0,0,0,0.055707966361747255,0.08583661997187556,0,0.554012345679012,0,0,0,0,0.535876356414699,0.8256954644294295,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08894674776000958,0.13705199963021503,0,0.311728395061728,0.06346760327924413,0.09779291722533792,0,0.311728395061728,0.07626645210371474,0.11751379368831236,0,0.393518518518519,0.2769313064694089,0.42670463246442053,0,0.549382716049383,0.07212791857508123,0.11113700859026417,0,0.311728395061728,0.19542181407724946,0.3011121942638669,0,0.541666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(Phe)CatA/Cat-pC
